Folder,AvgFreq,KappaFull,mean_sb_frac
144,0.5579742706604166,0.661753508436731,0.1228291666666666
145,0.60577755559375,0.6265560706164237,0.1115260416666666
146,0.49036349968125,0.8064519093119819,0.087978125
147,0.5935951013677084,0.7384835191034606,0.1204552083333333
148,0.4569203888114583,0.6043106674518846,0.0746479166666666
149,0.5592269461854167,0.6571582902737493,0.1157979166666666
150,0.559467633715625,0.6204008143099101,0.1078083333333333
151,0.5384388462375,0.5988817285331026,0.0941458333333333
152,0.5489959140729166,0.7213027790875388,0.1009916666666666
153,0.597975284040625,0.885090802698593,0.1358677083333333
154,0.6207169815739584,0.811541251994555,0.135221875
155,0.6036209086916667,0.7129166913815758,0.1311552083333333
156,0.5923771983114584,0.8535340227998435,0.1358864583333333
157,0.406357911040625,0.6221302493719537,0.0507729166666666
158,0.5685997270885417,0.7182806967287132,0.1166375
159,0.5782667523625,0.7778445678421401,0.1180364583333333
160,0.5972146635114584,0.7172892265296497,0.1337072916666666
161,0.6030096777635416,0.7216021002897299,0.1280083333333333
162,0.5491860740833333,0.6173621719535782,0.1150062499999999
163,0.5336008710416666,0.6062168952914665,0.1020927083333333
164,0.569073591721875,0.8192821024410181,0.12735625
165,0.6329143671854167,0.9511959351411164,0.1540583333333333
166,0.5593703611,0.6208502393630522,0.1020927083333333
167,0.595899702334375,0.6777400667567929,0.123975
168,0.5638671777625001,0.7437231090679857,0.1184739583333333
169,0.558456767734375,0.8407464555527839,0.1125145833333333
170,0.5847192197947917,0.7454794316741691,0.1199
171,0.5371565846249999,0.8167870712038678,0.1003208333333333
172,0.6027495432552085,0.9468079857476002,0.1303302083333333
173,0.5139526097427084,0.7280791921765727,0.0973791666666666
174,0.585772973246875,0.9339209033117264,0.1262291666666666
175,0.5240466302708333,0.6917547987232102,0.098484375
176,0.55435126959375,0.7040467504017929,0.1113218749999999
177,0.4797254456822917,0.6770458509032583,0.0763625
178,0.5574038540760416,0.6606789103033452,0.1105020833333333
179,0.5335963728239583,0.6412189236573617,0.0909104166666666
180,0.5483640774416666,0.74691897033387,0.118090625
181,0.6057706730510417,0.875552624570423,0.1317135416666666
182,0.519773073040625,0.7349738480313507,0.0911645833333333
183,0.6282683671552083,0.8661691986416892,0.147346875
184,0.5515996062989583,0.7343152987253548,0.1037739583333333
185,0.55052647035,0.5774711881291215,0.103040625
186,0.51879706195,0.6504046887252543,0.085121875
187,0.5894953902572917,0.9188567236517122,0.120225
188,0.6033379991239584,0.7574906730781427,0.1175875
189,0.539549137084375,0.7133345702352392,0.1099270833333333
190,0.5699240204135417,0.7738043552892864,0.1164885416666666
191,0.5280957080364583,0.6591939388734602,0.1056416666666666
192,0.5687169651312501,0.7892592200917798,0.11695625
193,0.5882444709968749,0.88363196390661,0.1333666666666666
194,0.5422423256499999,0.6875786783642046,0.0977614583333333
195,0.5813449779125,0.7922657872877469,0.1262343749999999
196,0.5391511460614583,0.7423300299363202,0.1143208333333333
197,0.60839527331875,0.8022440146290731,0.1348114583333333
198,0.5435094994375,0.6650788436871606,0.1103166666666666
199,0.4846860300927083,0.5179011013145206,0.0826864583333333
200,0.5310985933302083,0.6397509747975543,0.1052072916666666
201,0.5837002410677083,0.6634595962789139,0.1198052083333333
202,0.589454515959375,0.6060297816170046,0.1188010416666666
