# Tetrahedron method
        1.6993586931        1.0092606683        0.5990289041        1.0432523021        1.0432523021
        1.7275248607        0.9064926073        0.5242120240        0.9124790570        0.9124790570
        1.7556910282        0.8409551170        0.4514090154        0.8072512534        0.8072512534
        1.7838571957        0.7952193389        0.4292125793        0.8092676653        0.8092676653
        1.8120233633        0.7803487547        0.4244868400        0.8063367918        0.8063367918
        1.8401895308        0.6053761935        0.4234956477        0.7941932896        0.7941932896
        1.8683556983        0.4175734886        0.2061632427        0.2350051959        0.2350051959
        1.8965218659        0.6799702568        0.2345002642        0.2686713028        0.2686713028
        1.9246880334        1.3101618354        0.3116771286        0.4203810623        0.4203810623
        1.9528542010        1.5948197690        0.3275158145        0.4761962224        0.4761962224
        1.9810203685        2.0432969374        0.4026212557        0.5800074831        0.5800074831
        2.0091865360        2.0802934747        0.4896013438        0.6331934448        0.6331934448
        2.0373527036        2.3060678068        0.5922742039        0.7199788499        0.7199788499
        2.0655188711        2.1407795583        0.6099581589        0.7052674580        0.7052674580
        2.0936850387        1.9137326034        0.6554086017        0.6876562013        0.6876562013
        2.1218512062        1.5658041429        0.6660017942        0.6560712295        0.6560712295
        2.1500173737        1.4442212930        0.7023286141        0.6587208592        0.6587208592
        2.1781835413        1.6271888172        0.7669771040        0.7335902350        0.7335902350
        2.2063497088        1.6120793761        0.8467826591        0.7969473521        0.7969473521
        2.2345158763        1.8067982897        1.0413429728        0.9837727909        0.9837727909
        2.2626820439        1.5649696246        0.9901148008        0.8539231124        0.8539231124
        2.2908482114        1.4427656287        1.1406759741        0.8511611037        0.8511611037
        2.3190143790        1.3897077785        1.3849248395        0.9225040344        0.9225040344
        2.3471805465        1.3235060665        1.5636740295        0.9506433463        0.9506433463
        2.3753467140        1.3233203252        1.8094947312        0.9985369236        0.9985369236
        2.4035128816        1.2809897173        1.8517065148        0.9904102853        0.9904102853
        2.4316790491        1.2622376198        2.0143169175        1.0222635643        1.0222635643
        2.4598452167        1.2848756409        2.3391362443        1.1306435572        1.1306435572
        2.4880113842        1.2180525357        2.3713046629        1.1035592484        1.1035592484
        2.5161775517        1.1982171741        2.4585274703        1.1603772164        1.1603772164
        2.5443437193        1.0826720145        2.0367216364        0.9083797851        0.9083797851
        2.5725098868        0.9800340500        1.6461017800        0.8564465125        0.8564465125
        2.6006760543        0.9446917519        1.4678713061        0.8442744285        0.8442744285
        2.6288422219        0.9938853880        1.5036217414        0.8539876068        0.8539876068
        2.6570083894        0.8697368694        1.0962411849        0.8167935168        0.8167935168
        2.6851745570        0.7244944813        0.9001866216        0.6971565591        0.6971565591
        2.7133407245        0.6575035571        0.8451357936        0.5417490027        0.5417490027
        2.7415068920        0.6905631425        0.8634559231        0.5091958889        0.5091958889
        2.7696730596        0.7326958738        0.8633806652        0.5513789075        0.5513789075
